id	text	language	group	family	probably_repeating	probably_stimulus
22nd_feb_release/67.wav	suvi suvet	krl	финно-угорские	уральские	1	0
22nd_feb_release/68.wav	lähi	krl	финно-угорские	уральские	1	0
22nd_feb_release/69.wav	pedäjä pedäjät	krl	финно-угорские	уральские	1	0
22nd_feb_release/70.wav	selgä sellät	krl	финно-угорские	уральские	1	0
22nd_feb_release/71.wav	torata	krl	финно-угорские	уральские	1	0
22nd_feb_release/72.wav	sata	krl	финно-угорские	уральские	1	0
22nd_feb_release/73.wav	seisuo	krl	финно-угорские	уральские	1	0
22nd_feb_release/74.wav	piili	krl	финно-угорские	уральские	1	0
22nd_feb_release/75.wav	polvi polvet	krl	финно-угорские	уральские	1	0
22nd_feb_release/76.wav	kuiva kuivat	krl	финно-угорские	уральские	1	0
22nd_feb_release/77.wav	oksendua	krl	финно-угорские	уральские	1	0
22nd_feb_release/78.wav	nurmi nurmikot	krl	финно-угорские	уральские	1	0
22nd_feb_release/79.wav	kolme	krl	финно-угорские	уральские	1	0
22nd_feb_release/80.wav	solmu	krl	финно-угорские	уральские	1	0
22nd_feb_release/81.wav	kuola	krl	финно-угорские	уральские	1	0
22nd_feb_release/82.wav	korva korvat	krl	финно-угорские	уральские	1	0
22nd_feb_release/83.wav	oppastua	krl	финно-угорские	уральские	1	0
22nd_feb_release/84.wav	endä	krl	финно-угорские	уральские	1	0
22nd_feb_release/85.wav	külmettua	krl	финно-угорские	уральские	1	0
22nd_feb_release/86.wav	hüvä hüvät	krl	финно-угорские	уральские	1	0
22nd_feb_release/87.wav	palkindo	krl	финно-угорские	уральские	1	0
22nd_feb_release/88.wav	assel	krl	финно-угорские	уральские	1	0
22nd_feb_release/89.wav	netäin netämät	krl	финно-угорские	уральские	1	0
22nd_feb_release/90.wav	kieli	krl	финно-угорские	уральские	1	0
22nd_feb_release/91.wav	annan	krl	финно-угорские	уральские	1	0
22nd_feb_release/92.wav	havain	krl	финно-угорские	уральские	1	0
22nd_feb_release/93.wav	kannan	krl	финно-угорские	уральские	1	0
22nd_feb_release/94.wav	kannoin	krl	финно-угорские	уральские	1	0
22nd_feb_release/95.wav	keriän	krl	финно-угорские	уральские	1	0
22nd_feb_release/96.wav	issuin	krl	финно-угорские	уральские	1	0
22nd_feb_release/97.wav	jauhon	krl	финно-угорские	уральские	1	0
22nd_feb_release/98.wav	kidu	krl	финно-угорские	уральские	1	0
22nd_feb_release/99.wav	kullen	krl	финно-угорские	уральские	1	0
22nd_feb_release/100.wav	kuluen	krl	финно-угорские	уральские	1	0
22nd_feb_release/101.wav	kuolin	krl	финно-угорские	уральские	1	0
22nd_feb_release/102.wav	kuulin	krl	финно-угорские	уральские	1	0
22nd_feb_release/103.wav	lienen	krl	финно-угорские	уральские	1	0
22nd_feb_release/104.wav	mane	krl	финно-угорские	уральские	1	0
22nd_feb_release/105.wav	müö	krl	финно-угорские	уральские	1	0
22nd_feb_release/106.wav	möj	krl	финно-угорские	уральские	1	0
22nd_feb_release/107.wav	nuolin	krl	финно-угорские	уральские	1	0
22nd_feb_release/108.wav	nüllen	krl	финно-угорские	уральские	1	0
22nd_feb_release/109.wav	vottan	krl	финно-угорские	уральские	1	0
22nd_feb_release/110.wav	oksenta	krl	финно-угорские	уральские	1	0
22nd_feb_release/111.wav	oksentain	krl	финно-угорские	уральские	1	0
22nd_feb_release/112.wav	olin	krl	финно-угорские	уральские	1	0
22nd_feb_release/113.wav	paahan	krl	финно-угорские	уральские	1	0
22nd_feb_release/114.wav	pajnan	krl	финно-угорские	уральские	1	0
22nd_feb_release/115.wav	pajnoin	krl	финно-угорские	уральские	1	0
22nd_feb_release/116.wav	pagisen	krl	финно-угорские	уральские	1	0
22nd_feb_release/117.wav	pagisin	krl	финно-угорские	уральские	1	0
22nd_feb_release/118.wav	puserran	krl	финно-угорские	уральские	1	0
22nd_feb_release/119.wav	rebien	krl	финно-угорские	уральские	1	0
22nd_feb_release/120.wav	rebin	krl	финно-угорские	уральские	1	0
22nd_feb_release/121.wav	toruan	krl	финно-угорские	уральские	1	0
22nd_feb_release/122.wav	viijen	krl	финно-угорские	уральские	1	0
22nd_feb_release/123.wav	vis	krl	финно-угорские	уральские	1	0
22nd_feb_release/124.wav	külü külün külüü	krl	финно-угорские	уральские	1	0
22nd_feb_release/125.wav	oravu oravan oravua	krl	финно-угорские	уральские	1	0
22nd_feb_release/126.wav	suokas	krl	финно-угорские	уральские	1	0
22nd_feb_release/127.wav	vija vijan vedäüvija vijan vedäü	krl	финно-угорские	уральские	1	0
22nd_feb_release/128.wav	kuumbu kuummun	krl	финно-угорские	уральские	1	0
22nd_feb_release/129.wav	mela melan melua	krl	финно-угорские	уральские	1	0
22nd_feb_release/130.wav	oksu oksan oksua	krl	финно-угорские	уральские	1	0
22nd_feb_release/131.wav	küskemüs	krl	финно-угорские	уральские	1	0
22nd_feb_release/132.wav	süväjn süväjmen süväjdü	krl	финно-угорские	уральские	1	0
22nd_feb_release/133.wav	täj täjn täjdü	krl	финно-угорские	уральские	1	0
22nd_feb_release/134.wav	uniajgu	krl	финно-угорские	уральские	1	0
22nd_feb_release/135.wav	kazvua kazvan kazvau kazvetah	krl	финно-угорские	уральские	1	0
22nd_feb_release/136.wav	korgej korgien korgiedu	krl	финно-угорские	уральские	1	0
22nd_feb_release/137.wav	koppali koppalin koppalii	krl	финно-угорские	уральские	1	0
22nd_feb_release/138.wav	vuari vuaren vuardu	krl	финно-угорские	уральские	1	0
22nd_feb_release/139.wav	sagej sagien sagiedu	krl	финно-угорские	уральские	1	0
22nd_feb_release/140.wav	hanhi hanhen hanhie	krl	финно-угорские	уральские	1	0
22nd_feb_release/141.wav	kaksi kahten kahtu	krl	финно-угорские	уральские	1	0
22nd_feb_release/142.wav	hieru hierun hieruu	krl	финно-угорские	уральские	1	0
22nd_feb_release/143.wav	külä külän küliä	krl	финно-угорские	уральские	1	0
22nd_feb_release/144.wav	kuari kuaren kuartu	krl	финно-угорские	уральские	1	0
22nd_feb_release/145.wav	sabbu sabun sabbuu	krl	финно-угорские	уральские	1	0
22nd_feb_release/146.wav	poltua poltan poltetah	krl	финно-угорские	уральские	1	0
22nd_feb_release/147.wav	razvu razvan razvua	krl	финно-угорские	уральские	1	0
22nd_feb_release/148.wav	perä perän periä	krl	финно-угорские	уральские	1	0
22nd_feb_release/149.wav	mado mavon maduo	krl	финно-угорские	уральские	1	0
22nd_feb_release/150.wav	kävvä kävün	krl	финно-угорские	уральские	1	0
22nd_feb_release/151.wav	eččie ečin eččiü ečitäh	krl	финно-угорские	уральские	1	0
22nd_feb_release/152.wav	kleju klejon klejuu	krl	финно-угорские	уральские	1	0
22nd_feb_release/153.wav	lutti lutin luttii	krl	финно-угорские	уральские	1	0
22nd_feb_release/154.wav	nahku nahkan nahkua	krl	финно-угорские	уральские	1	0
22nd_feb_release/155.wav	kuori kuoren kuordu	krl	финно-угорские	уральские	1	0
22nd_feb_release/156.wav	polvi polven polvie	krl	финно-угорские	уральские	1	0
22nd_feb_release/157.wav	reŋgas reŋgastu	krl	финно-угорские	уральские	1	0
22nd_feb_release/158.wav	juuri juuren juurdu	krl	финно-угорские	уральские	1	0
22nd_feb_release/159.wav	mi	krl	финно-угорские	уральские	1	0
22nd_feb_release/160.wav	veri veren verdü	krl	финно-угорские	уральские	1	0
22nd_feb_release/161.wav	ken kenen kedä	krl	финно-угорские	уральские	1	0
22nd_feb_release/162.wav	kukšin kukšinan kukšinua	krl	финно-угорские	уральские	1	0
22nd_feb_release/163.wav	käbäl käbälän käbäliä	krl	финно-угорские	уральские	1	0
22nd_feb_release/164.wav	joučen jouččenen joučendu	krl	финно-угорские	уральские	1	0
22nd_feb_release/165.wav	pelvas pelvahan pelvastu	krl	финно-угорские	уральские	1	0
22nd_feb_release/166.wav	nieltä nielen nielöü nieltäh	krl	финно-угорские	уральские	1	0
22nd_feb_release/167.wav	lehti lehten lehtie	krl	финно-угорские	уральские	1	0
22nd_feb_release/168.wav	labju labjan labjua	krl	финно-угорские	уральские	1	0
22nd_feb_release/169.wav	pojmičču pojmičun pojmiččuu	krl	финно-угорские	уральские	1	0
22nd_feb_release/170.wav	päre pärien pärettüpäre pärien pärettü	krl	финно-угорские	уральские	1	0
22nd_feb_release/171.wav	niinii	krl	финно-угорские	уральские	1	0
22nd_feb_release/172.wav	armas armahan armastu	krl	финно-угорские	уральские	1	0
22nd_feb_release/173.wav	lambi lammen lambie	krl	финно-угорские	уральские	1	0
22nd_feb_release/174.wav	voj vojn vojdu	krl	финно-угорские	уральские	1	0
22nd_feb_release/175.wav	kosoldi	krl	финно-угорские	уральские	1	0
22nd_feb_release/176.wav	äjjü äjjän äjjiä	krl	финно-угорские	уральские	1	0
22nd_feb_release/177.wav	kalmu kalman kalmua	krl	финно-угорские	уральские	1	0
22nd_feb_release/178.wav	kadaj kadajan kadajua	krl	финно-угорские	уральские	1	0
22nd_feb_release/179.wav	levä levän leviälevä levän leviä	krl	финно-угорские	уральские	1	0
22nd_feb_release/180.wav	kuzi kuzen kustu	krl	финно-угорские	уральские	1	0
22nd_feb_release/181.wav	jauhuo jauhon jauhotah	krl	финно-угорские	уральские	1	0
22nd_feb_release/182.wav	müö mejjän mejdü	krl	финно-угорские	уральские	1	0
22nd_feb_release/183.wav	hiiri hiiren hiirdü	krl	финно-угорские	уральские	1	0
22nd_feb_release/184.wav	haŋgi haŋgen haŋgie	krl	финно-угорские	уральские	1	0
22nd_feb_release/185.wav	algua allan alletah algau	krl	финно-угорские	уральские	1	0
22nd_feb_release/186.wav	neveskü neveskän neveskiä	krl	финно-угорские	уральские	1	0
22nd_feb_release/187.wav	madal madalan madalua	krl	финно-угорские	уральские	1	0
22nd_feb_release/188.wav	vejčči vejčen vejččie	krl	финно-угорские	уральские	1	0
22nd_feb_release/189.wav	takku takan takkua	krl	финно-угорские	уральские	1	0
22nd_feb_release/190.wav	üskö üskän üskiä	krl	финно-угорские	уральские	1	0
22nd_feb_release/191.wav	tuli tulen tuldu	krl	финно-угорские	уральские	1	0
22nd_feb_release/192.wav	soba sovan sobuasoba sovan sobua	krl	финно-угорские	уральские	1	0
22nd_feb_release/193.wav	järvi järven järvie	krl	финно-угорские	уральские	1	0
22nd_feb_release/194.wav	oriehu	krl	финно-угорские	уральские	1	0
22nd_feb_release/195.wav	sügüzü sügüzün sügüzüü	krl	финно-угорские	уральские	1	0
22nd_feb_release/196.wav	höürü höürün höürüü	krl	финно-угорские	уральские	1	0
22nd_feb_release/197.wav	maksu maksan maksuamaksu maksan maksua	krl	финно-угорские	уральские	1	0
22nd_feb_release/198.wav	sienet	krl	финно-угорские	уральские	1	0
22nd_feb_release/199.wav	sülgi süllen sülgie	krl	финно-угорские	уральские	1	0
22nd_feb_release/200.wav	särgi särren särgiisärgi särren särgii	krl	финно-угорские	уральские	1	0
22nd_feb_release/201.wav	punoa punon punou punotah	krl	финно-угорские	уральские	1	0
22nd_feb_release/202.wav	matku matkan matkua	krl	финно-угорские	уральские	1	0
22nd_feb_release/203.wav	suaja suaha suan suau	krl	финно-угорские	уральские	1	0
22nd_feb_release/204.wav	sündüä sünnün sündüü sünnütäh	krl	финно-угорские	уральские	1	0
22nd_feb_release/205.wav	jälgimäjne jälgimäzen jälgimästü	krl	финно-угорские	уральские	1	0
22nd_feb_release/206.wav	vüö vüön vüödü	krl	финно-угорские	уральские	1	0
22nd_feb_release/207.wav	pruazniekku pruazniekan pruazniekkua	krl	финно-угорские	уральские	1	0
22nd_feb_release/208.wav	tuvva tuon tuou	krl	финно-угорские	уральские	1	0
22nd_feb_release/209.wav	viga vijan vigua	krl	финно-угорские	уральские	1	0
22nd_feb_release/210.wav	müvvä müön müvvähmüvvä müön müvväh	krl	финно-угорские	уральские	1	0
22nd_feb_release/211.wav	küzüö küzün küzüüküzüö küzün küzüü	krl	финно-угорские	уральские	1	0
22nd_feb_release/212.wav	kulgie kullen kulgou kulgietah	krl	финно-угорские	уральские	1	0
22nd_feb_release/213.wav	kerdu kerran kerdua	krl	финно-угорские	уральские	1	0
22nd_feb_release/214.wav	purgua purran	krl	финно-угорские	уральские	1	0
22nd_feb_release/215.wav	jaksavuo	krl	финно-угорские	уральские	1	0
22nd_feb_release/216.wav	revitä rebien rebietäh	krl	финно-угорские	уральские	1	0
22nd_feb_release/217.wav	piiri piirin piirii	krl	финно-угорские	уральские	1	0
22nd_feb_release/218.wav	nagris nagrehen nagristu	krl	финно-угорские	уральские	1	0
22nd_feb_release/219.wav	suu suun suudu	krl	финно-угорские	уральские	1	0
22nd_feb_release/220.wav	käzi käjn kättü kädehkäzi käjn kättü kädeh	krl	финно-угорские	уральские	1	0
22nd_feb_release/221.wav	kala kalan kalua	krl	финно-угорские	уральские	1	0
22nd_feb_release/222.wav	emä emän emiä	krl	финно-угорские	уральские	1	0
22nd_feb_release/223.wav	valleta valgenaen valgenen valgenou	krl	финно-угорские	уральские	1	0
22nd_feb_release/224.wav	sejččie sejččimen sejčendü	krl	финно-угорские	уральские	1	0
22nd_feb_release/225.wav	ištuoištun ištuu	krl	финно-угорские	уральские	1	0
22nd_feb_release/226.wav	orboj orbojn orbojdu	krl	финно-угорские	уральские	1	0
22nd_feb_release/227.wav	virgu virran virgua	krl	финно-угорские	уральские	1	0
22nd_feb_release/228.wav	kuunella kuundelen kuundelou	krl	финно-угорские	уральские	1	0
22nd_feb_release/229.wav	surmu surman surmua	krl	финно-угорские	уральские	1	0
22nd_feb_release/230.wav	kaččuo kačon kaččou	krl	финно-угорские	уральские	1	0
22nd_feb_release/231.wav	kojru kojran kojrua	krl	финно-угорские	уральские	1	0
22nd_feb_release/232.wav	omistus omistuksen omistustu	krl	финно-угорские	уральские	1	0
22nd_feb_release/233.wav	mahlu mahlan mahlua	krl	финно-угорские	уральские	1	0
22nd_feb_release/234.wav	sejžuo sejžon sejžotah	krl	финно-угорские	уральские	1	0
22nd_feb_release/235.wav	kärziä kärzen kärzitäh	krl	финно-угорские	уральские	1	0
22nd_feb_release/236.wav	liemi liemen liendü	krl	финно-угорские	уральские	1	0
22nd_feb_release/237.wav	tartuo tartun tartuutartuo tartun tartuu	krl	финно-угорские	уральские	1	0
22nd_feb_release/238.wav	pedru pedran pedrua	krl	финно-угорские	уральские	1	0
22nd_feb_release/239.wav	muzavu muzavan	krl	финно-угорские	уральские	1	0
22nd_feb_release/240.wav	jügej jügien jügiedü	krl	финно-угорские	уральские	1	0
22nd_feb_release/241.wav	vediä vien vedäü	krl	финно-угорские	уральские	1	0
22nd_feb_release/242.wav	pajeta pagenen pagenou	krl	финно-угорские	уральские	1	0
22nd_feb_release/243.wav	kuačku kuačkun kuačkuu	krl	финно-угорские	уральские	1	0
22nd_feb_release/244.wav	lejbü lejvän lejbiä	krl	финно-угорские	уральские	1	0
22nd_feb_release/245.wav	hüvä hüvän hüviähüvä hüvän hüviä	krl	финно-угорские	уральские	1	0
22nd_feb_release/246.wav	kogo	krl	финно-угорские	уральские	1	0
22nd_feb_release/247.wav	arvo arvon arvuo	krl	финно-угорские	уральские	1	0
22nd_feb_release/248.wav	oza ozan ozua	krl	финно-угорские	уральские	1	0
22nd_feb_release/249.wav	vujtti vujtin vujttii	krl	финно-угорские	уральские	1	0
22nd_feb_release/250.wav	tundie tunnen tundou tundietah	krl	финно-угорские	уральские	1	0
22nd_feb_release/251.wav	šokku šokun šokkua	krl	финно-угорские	уральские	1	0
22nd_feb_release/252.wav	energi energiedü	krl	финно-угорские	уральские	1	0
22nd_feb_release/253.wav	tämä tädä tämän	krl	финно-угорские	уральские	1	0
22nd_feb_release/254.wav	muorju muorjan muorjua	krl	финно-угорские	уральские	1	0
22nd_feb_release/255.wav	juadu juavun juaduu	krl	финно-угорские	уральские	1	0
22nd_feb_release/256.wav	muna munan munua	krl	финно-угорские	уральские	1	0
22nd_feb_release/257.wav	rabp	sjd	финно-угорские	уральские	1	0
22nd_feb_release/258.wav	lihemʲ	sjd	финно-угорские	уральские	1	0
22nd_feb_release/259.wav	onɛhʲ	sjd	финно-угорские	уральские	1	0
22nd_feb_release/260.wav	tafʲfʲt	sjd	финно-угорские	уральские	1	0
22nd_feb_release/261.wav	kimənʲ	sjd	финно-угорские	уральские	1	0
22nd_feb_release/262.wav	rupsesʲ	sjd	финно-угорские	уральские	1	0
22nd_feb_release/263.wav	vɛrr	sjd	финно-угорские	уральские	1	0
22nd_feb_release/264.wav	keː	sjd	финно-угорские	уральские	1	0
22nd_feb_release/265.wav	vɛnt͡ʃ kusʲk	sjd	финно-угорские	уральские	1	0
22nd_feb_release/266.wav	leʃʃɛ	sjd	финно-угорские	уральские	1	0
22nd_feb_release/267.wav	kaːsf	sjd	финно-угорские	уральские	1	0
22nd_feb_release/268.wav	lubʲ	sjd	финно-угорские	уральские	1	0
22nd_feb_release/269.wav	maɲɲ	sjd	финно-угорские	уральские	1	0
22nd_feb_release/270.wav	ut͡sha	sjd	финно-угорские	уральские	1	0
22nd_feb_release/271.wav	olmolmənt͡ʃ	sjd	финно-угорские	уральские	1	0
22nd_feb_release/272.wav	mɘjj	sjd	финно-угорские	уральские	1	0
22nd_feb_release/273.wav	ɛjj	sjd	финно-угорские	уральские	1	0
22nd_feb_release/274.wav	manʲ	sjd	финно-угорские	уральские	1	0
22nd_feb_release/275.wav	ɘjj	sjd	финно-угорские	уральские	1	0
22nd_feb_release/276.wav	ɛhht	sjd	финно-угорские	уральские	1	0
22nd_feb_release/277.wav	kudɛ	sjd	финно-угорские	уральские	1	0
22nd_feb_release/278.wav	pesʲsʲtɛ	sjd	финно-угорские	уральские	1	0
22nd_feb_release/279.wav	ujtɛ	sjd	финно-угорские	уральские	1	0
22nd_feb_release/280.wav	potknɛ	sjd	финно-угорские	уральские	1	0
22nd_feb_release/281.wav	parʲn	sjd	финно-угорские	уральские	1	0
22nd_feb_release/282.wav	pont͡s	sjd	финно-угорские	уральские	1	0
22nd_feb_release/283.wav	kɛnn	sjd	финно-угорские	уральские	1	0
22nd_feb_release/284.wav	vujvas	sjd	финно-угорские	уральские	1	0
22nd_feb_release/285.wav	juggɛ	sjd	финно-угорские	уральские	1	0
22nd_feb_release/286.wav	vuzʲhɛ	sjd	финно-угорские	уральские	1	0
22nd_feb_release/287.wav	tivtas	sjd	финно-угорские	уральские	1	0
22nd_feb_release/288.wav	kadəhɛ	sjd	финно-угорские	уральские	1	0
22nd_feb_release/289.wav	pɘhtɛ	sjd	финно-угорские	уральские	1	0
22nd_feb_release/290.wav	puɛdt	sjd	финно-угорские	уральские	1	0
22nd_feb_release/291.wav	ruhkɛ	sjd	финно-угорские	уральские	1	0
22nd_feb_release/292.wav	luɕɕtɛ	sjd	финно-угорские	уральские	1	0
22nd_feb_release/293.wav	nʲoffkɛ	sjd	финно-угорские	уральские	1	0
22nd_feb_release/294.wav	kɘʃʃkɛ	sjd	финно-угорские	уральские	1	0
22nd_feb_release/295.wav	nʲalʲm	sjd	финно-угорские	уральские	1	0
22nd_feb_release/296.wav	ter̥r̥pɛ	sjd	финно-угорские	уральские	1	0
22nd_feb_release/297.wav	kulʲ	sjd	финно-угорские	уральские	1	0
22nd_feb_release/298.wav	vɛrs	sjd	финно-угорские	уральские	1	0
22nd_feb_release/299.wav	nʲurʲrʲkjɛ	sjd	финно-угорские	уральские	1	0
22nd_feb_release/300.wav	vuhp	sjd	финно-угорские	уральские	1	0
22nd_feb_release/301.wav	lɘhkɛ	sjd	финно-угорские	уральские	1	0
22nd_feb_release/302.wav	kutʲk	sjd	финно-угорские	уральские	1	0
22nd_feb_release/303.wav	ɘʃʃtɛ	sjd	финно-угорские	уральские	1	0
22nd_feb_release/304.wav	nivelʲ	sjd	финно-угорские	уральские	1	0
22nd_feb_release/305.wav	penne	sjd	финно-угорские	уральские	1	0
22nd_feb_release/306.wav	t͡sagkɛ	sjd	финно-угорские	уральские	1	0
22nd_feb_release/307.wav	nakʲhɛ	sjd	финно-угорские	уральские	1	0
22nd_feb_release/308.wav	sulʲ	sjd	финно-угорские	уральские	1	0
22nd_feb_release/309.wav	koʃʲʃʲk	sjd	финно-угорские	уральские	1	0
22nd_feb_release/310.wav	nʲut͡st͡sk	sjd	финно-угорские	уральские	1	0
22nd_feb_release/311.wav	pokas	sjd	финно-угорские	уральские	1	0
22nd_feb_release/312.wav	ojkɛ	sjd	финно-угорские	уральские	1	0
22nd_feb_release/313.wav	senʲkesʲ	sjd	финно-угорские	уральские	1	0
22nd_feb_release/314.wav	ton	sjd	финно-угорские	уральские	1	0
22nd_feb_release/315.wav	vɛnnlɛddɛ	sjd	финно-угорские	уральские	1	0
22nd_feb_release/316.wav	mɛda	sjd	финно-угорские	уральские	1	0
22nd_feb_release/317.wav	sejp	sjd	финно-угорские	уральские	1	0
22nd_feb_release/318.wav	kɛlm	sjd	финно-угорские	уральские	1	0
22nd_feb_release/319.wav	ʃij	sjd	финно-угорские	уральские	1	0
22nd_feb_release/320.wav	t͡ʃass	sjd	финно-угорские	уральские	1	0
22nd_feb_release/321.wav	voldegk	sjd	финно-угорские	уральские	1	0
22nd_feb_release/322.wav	mad	sjd	финно-угорские	уральские	1	0
22nd_feb_release/323.wav	mi	sjd	финно-угорские	уральские	1	0
22nd_feb_release/324.wav	t͡ʃohpesʲ	sjd	финно-угорские	уральские	1	0
22nd_feb_release/325.wav	t͡ʃufpjɛ	sjd	финно-угорские	уральские	1	0
22nd_feb_release/326.wav	tɛdda	sjd	финно-угорские	уральские	1	0
22nd_feb_release/327.wav	nʲuht͡ʃəm	sjd	финно-угорские	уральские	1	0
22nd_feb_release/328.wav	manʲ	sjd	финно-угорские	уральские	1	0
22nd_feb_release/329.wav	por	sjd	финно-угорские	уральские	1	0
22nd_feb_release/330.wav	vuft	sjd	финно-угорские	уральские	1	0
22nd_feb_release/331.wav	wæjtɘt	sms	финно-угорские	уральские	1	1
22nd_feb_release/332.wav	ɞltnaðla	sms	финно-угорские	уральские	1	1
22nd_feb_release/333.wav	wɘsk	sms	финно-угорские	уральские	1	1
22nd_feb_release/334.wav	puadz	sms	финно-угорские	уральские	1	1
22nd_feb_release/335.wav	sɨj̊	sms	финно-угорские	уральские	1	1
22nd_feb_release/336.wav	čɘxč	sms	финно-угорские	уральские	1	1
22nd_feb_release/337.wav	kwɘddət	sms	финно-угорские	уральские	1	1
22nd_feb_release/338.wav	ɘč	sms	финно-угорские	уральские	1	1
22nd_feb_release/339.wav	ʃɨl	sms	финно-угорские	уральские	1	1
22nd_feb_release/340.wav	tol saj̊	sms	финно-угорские	уральские	1	1
22nd_feb_release/341.wav	rajɘst	sms	финно-угорские	уральские	1	1
22nd_feb_release/342.wav	čuejk	sms	финно-угорские	уральские	1	1
